,date,ozone,temperature,relative_humidity,numdeaths
497,2003-05-12,51.45454407,10.55000019,74.52500153,156
498,2003-05-13,37.18181992,8.550000191,60.42500305,148
499,2003-05-14,39,10.13124943,50.90000153,167
500,2003-05-15,38.45454407,10.23750019,47.04999924,159
501,2003-05-16,43.63636398,10.54374981,85.66036224,151
502,2003-05-17,51.72727203,13.10000038,86.55000305,143
503,2003-05-18,65.8181839,13.41250038,72.625,128
504,2003-05-19,58.6586113,12.90625,65.94999695,148
505,2003-05-20,60.86321259,11.27499962,65.07499695,135
506,2003-05-21,44.80849457,13.26249981,66.52500153,154
507,2003-05-22,36.24515152,15.55624962,77.80000305,152
508,2003-05-23,60.486866,14.58749962,64.67500305,154
509,2003-05-24,54.22388458,13.35624981,56.97499847,151
510,2003-05-25,56.46084595,13.52499962,56.07500076,153
511,2003-05-26,49.19145203,13.48750019,51.59999847,129
512,2003-05-27,33.91880035,14.22500038,73.75,159
513,2003-05-28,48.36914063,17.48749924,50.27500153,154
514,2003-05-29,61.44988251,17.91250038,52.07500076,143
515,2003-05-30,67.88148499,19.04375076,47.625,141
516,2003-05-31,74.87090302,20.85625076,49.95000076,149
517,2003-06-01,57.77563858,18.60625076,74.84999847,172
518,2003-06-02,48.77854919,18.01250076,66.40000153,158
519,2003-06-03,38.37182617,16.06875038,58.625,163
520,2003-06-04,36.60944748,17.25625038,70.15000153,134
521,2003-06-05,57.44604492,15.83749962,54.59999847,121
522,2003-06-06,42.48974228,15.07499981,73.94999695,136
523,2003-06-07,50.47729492,18.61874962,68.67500305,159
524,2003-06-08,53.52807236,16.51250076,75.625,133
525,2003-06-09,56.14660263,15.35000038,50.42499924,135
526,2003-06-10,51.09090805,18.26874924,67.15000153,147
527,2003-06-11,59.44262695,17.16250038,56.40000153,120
528,2003-06-12,47.45454407,17.22500038,49.77500153,132
529,2003-06-13,48.18181992,16.63750076,42.15000153,135
530,2003-06-14,73.54545593,19.45624924,41.22499847,140
531,2003-06-15,91.72393036,18.39374924,40.02500153,133
532,2003-06-16,100.4127502,20.58749962,46.15000153,142
533,2003-06-17,52.68213272,19.43124962,63.77500153,136
534,2003-06-18,41,17.05624962,63.52500153,148
535,2003-06-19,32.16029358,19.71875,66.25,128
536,2003-06-20,50.85120392,16.85000038,45.15000153,130
537,2003-06-21,68.81282043,17.50625038,42.54999924,141
538,2003-06-22,56.2859726,20.02499962,69,145
539,2003-06-23,45.07772446,19.48749924,65.42500305,164
540,2003-06-24,52.80316544,16.75625038,46.34999847,137
541,2003-06-25,48.95015335,17.21875,56.04999924,142
542,2003-06-26,51.14985657,19.11249924,60.45000076,148
543,2003-06-27,38.10076904,18.48125076,66.15000153,148
544,2003-06-28,48.18181992,16.85000038,54.59999847,144
545,2003-06-29,67.90908813,18.02499962,45.375,147
546,2003-06-30,45.83174515,17.51250076,81.32499695,143
547,2003-07-01,45.36363602,16.40625,70.77500153,127
548,2003-07-02,35,16.93124962,70.1000061,132
549,2003-07-03,24.18181801,16.08124924,70.84999847,129
550,2003-07-04,41.27272797,16.30624962,57.67499924,132
551,2003-07-05,39.63636398,15.21875,63.27500153,145
552,2003-07-06,45,18.625,54.32500076,143
553,2003-07-07,35.61090851,16.98749924,51.92499924,134
554,2003-07-08,22.62090492,18.4375,69.02500153,132
555,2003-07-09,32.00746536,21.35000038,53.09999847,156
556,2003-07-10,65.35509491,22.08124924,51.34999847,164
557,2003-07-11,47.64614868,19.17499924,48.20000076,160
558,2003-07-12,66.63636017,19.29375076,41.25,132
559,2003-07-13,66.27272797,20.58749962,31.22500038,124
560,2003-07-14,64.90908813,22.1875,42.625,145
561,2003-07-15,85.36363983,24.25625038,37.22499847,159
562,2003-07-16,57.76079178,21.35000038,73.02500153,177
563,2003-07-17,43.73739243,18.26874924,80.42500305,154
564,2003-07-18,41.45454407,20.15625,58.875,156
565,2003-07-19,42.27272797,21.72500038,48.09999847,153
566,2003-07-20,45,19.33124924,50.54999924,127
567,2003-07-21,49.27272797,19.125,51.90000153,137
568,2003-07-22,49.81818008,18.95000076,57.72499847,127
569,2003-07-23,51.63734818,19.06875038,55.65000153,134
570,2003-07-24,39.6116066,18.85000038,57.84999847,131
571,2003-07-25,36.18181992,17.77499962,85.94999695,129
572,2003-07-26,30.54545403,16.17499924,64.47499847,124
573,2003-07-27,42.81818008,18.72500038,60.77500153,126
574,2003-07-28,41.90909195,17.14999962,62.95000076,146
575,2003-07-29,32.90909195,18.36249924,76.52500153,132
576,2003-07-30,30.63636398,19.82500076,64.94999695,141
577,2003-07-31,36,18.46249962,66.44999695,141
578,2003-08-01,37.27272797,16.77499962,84.57499695,141
579,2003-08-02,46.09090805,18.50625038,49.34999847,149
580,2003-08-03,53.09090805,20.65625,41.42499924,127
581,2003-08-04,47.63636398,23.08749962,49.67499924,138
582,2003-08-05,64.09091187,24.48125076,49.52500153,164
583,2003-08-06,89,27.44375038,41.67499924,200
584,2003-08-07,79.63636017,23.4375,58,163
585,2003-08-08,81.8181839,23.96249962,56.90000153,183
586,2003-08-09,88.07333374,26.27499962,46.5,191
587,2003-08-10,93.79476929,28.17499924,31.42499924,280
588,2003-08-11,119.2457123,26.52499962,54.59999847,275
589,2003-08-12,90.2442627,24.21249962,60.75,254
590,2003-08-13,54.11605835,22.69375038,43.42499924,236
591,2003-08-14,50.1041832,20.11249924,38.95000076,166
592,2003-08-15,44.59474945,18.22500038,43.04999924,158
593,2003-08-16,48.39430618,18.66250038,52.97499847,157
594,2003-08-17,51.77984619,20.25,52.72499847,143
595,2003-08-18,39.12055206,20.53125,63.17499924,166
596,2003-08-19,35.33525848,16.95624924,48.92499924,134
597,2003-08-20,35.34414291,16.60625076,44.77500153,142
598,2003-08-21,39.61203003,17.92499924,52.25,153
599,2003-08-22,30.24098969,21.22500038,65.02500153,171
600,2003-08-23,24.46567154,22.03750038,62.625,124
601,2003-08-24,40.62824249,21.47500038,62.85000229,156
602,2003-08-25,55.21325302,17.75,62,124
603,2003-08-26,45.29322815,18.73749924,60.77500153,149
604,2003-08-27,46.30177307,19.34375,62.20000076,142
605,2003-08-28,32.3754921,16.10000038,63,126
606,2003-08-29,39.12464905,15.40000057,68.82500458,118
607,2003-08-30,36.4276619,13.8125,49.82500076,136
608,2003-08-31,34.942379,13.91874981,47.47499847,139
609,2003-09-01,35.84009552,15.11250019,47.625,131
610,2003-09-02,17.88966179,14.89999962,51.25,153
611,2003-09-03,19.56787109,17.29375076,48.59999847,148
612,2003-09-04,30.10946846,16.97500038,49.40000153,157
613,2003-09-05,43.68451309,18.8125,47.75,150
614,2003-09-06,47.11476135,17.17499924,66.19999695,137
615,2003-09-07,25.96150017,13.76249981,58.32500076,137
616,2003-09-08,24.75198174,15.75,56.59999847,138
617,2003-09-09,32.14049911,15.98124981,50.90000153,147
618,2003-09-10,28.63840675,16.55624962,80.84999847,161
619,2003-09-11,10.88373947,13.44999981,76.02500153,120
620,2003-09-12,26.7599926,16.125,56.07500076,133
621,2003-09-13,31.45454597,16.66875076,51.375,134
622,2003-09-14,36.18181992,17.91250038,45.17499924,141
623,2003-09-15,32.1115799,18,45.375,142
624,2003-09-16,38.72066879,18.89374924,45,150
625,2003-09-17,64.36363983,18.85000038,43.47499847,134
626,2003-09-18,62.27272797,16.51874924,68.125,144
627,2003-09-19,47.45454407,17.46249962,65.67500305,151
628,2003-09-20,51.36363602,18.70000076,59.65000153,118
629,2003-09-21,57.36363602,19.60625076,61.15000153,145
630,2003-09-22,40.36363602,16.83749962,79.44999695,143
631,2003-09-23,25.27272797,10.79374981,53.14999771,139
632,2003-09-24,15.27272701,10.1875,57.60000229,129
633,2003-09-25,18.90909004,12.41250038,55.22499847,138
634,2003-09-26,23.72727203,13.21875,62.97499847,138
635,2003-09-27,28.09090996,13.30625057,61.70000076,130
636,2003-09-28,24.63636398,12.03125,70.75,143
637,2003-09-29,25.36363602,11.47499943,55.79999924,152
638,2003-09-30,26.72727203,14.35000038,52.92499924,143
639,2003-10-01,25.27272797,14.17500019,68.82499695,155
640,2003-10-02,9.818181992,14.71875,86.22499847,152
641,2003-10-03,17.09090996,15.14375019,77.09999847,148
642,2003-10-04,38.54545593,10.75,64.34999847,144
643,2003-10-05,41.14965439,7.987500191,44.65000153,137
644,2003-10-06,48.09090805,11.18124962,57.57500076,141
645,2003-10-07,49,11.5625,52.5,160
646,2003-10-08,24.18181801,12.55625057,71.125,145
647,2003-10-09,29.54545403,14.6875,61.25,169
648,2003-10-10,25.09090996,15.55000019,73.22499847,162
649,2003-10-11,17.09090996,12.48750019,62.04999924,152
650,2003-10-12,27.81818199,11.75625038,60.625,147
651,2003-10-13,15.81818199,13.39999962,66.125,170
652,2003-10-14,13.36363602,12.93124962,57.59999847,147
653,2003-10-15,17.97830582,10.98750019,51.27500153,125
654,2003-10-16,16.72727203,10.61250019,57.65000153,149
655,2003-10-17,14.63636398,10.02499962,59.52500153,159
656,2003-10-18,15,9.899999619,65,160
657,2003-10-19,48.63636398,9.40625,62.875,144
658,2003-10-20,42.36363602,8.6875,52.95000076,153
659,2003-10-21,15.2915926,5.96875,66.05000305,141
660,2003-10-22,17.15180969,6.03125,82.22499847,160
661,2003-10-23,27.05285454,7.318749905,54.29999924,146
662,2003-10-24,10.29527378,5.125,65.47499847,167
663,2003-10-25,17.43986893,5.168749809,66.52500153,171
664,2003-10-26,29.51542854,7.4375,70.30000305,163
665,2003-10-27,9.600437164,6.193749905,65.55000305,159
666,2003-10-28,14.39054585,5.868750095,67.22499847,172
667,2003-10-29,20.76824951,7.293749809,85.44999695,146
668,2003-10-30,19.58675957,6.693749905,82.97499847,166
669,2003-10-31,14.40265083,9.806249619,82.02500153,191
670,2003-11-01,21.76118088,9.106249809,70.82499695,139
671,2003-11-02,48.09392929,10.01875019,84.57499695,190
672,2003-11-03,39.35605621,11.47500038,63.75,166
673,2003-11-04,18.35179329,9.975000381,78.625,173
674,2003-11-05,20.11706161,12.33749962,68.59999847,163
675,2003-11-06,4.216801643,12.94999981,78.25112915,165
676,2003-11-07,6.051681519,10.21249962,64.34999847,154
677,2003-11-08,12.29244804,8.46875,66.375,154
678,2003-11-09,3.144192219,7.287499905,91.05000305,145
679,2003-11-10,3.827636003,10.84999943,82.67500305,176
680,2003-11-11,4.130879402,9.418749809,91.65000153,167
681,2003-11-12,15.62290001,11.04374981,81.94999695,166
682,2003-11-13,26.1836586,9.28125,84.47499847,162
683,2003-11-14,55.01934052,11.42500019,62.80000305,177
684,2003-11-15,31.32395744,10.60624981,71.77500153,174
685,2003-11-16,20.58436584,7.46875,72.90000153,167
686,2003-11-17,17.12652397,7.9375,88.625,169
687,2003-11-18,28.20013428,12.48124981,81.5,131
688,2003-11-19,29.08127785,13.18124962,82.59999847,156
689,2003-11-20,24.77184868,11.73124981,84.80000305,145
690,2003-11-21,8.427980423,9.856249809,92.09999847,174
691,2003-11-22,13.53840542,8.300000191,94.125,172
692,2003-11-23,40.4863739,6.818749905,92.19999695,141
693,2003-11-24,18.43339348,7.256249905,84.55000305,122
694,2003-11-25,22.02475357,7.118750095,85.27500153,159
695,2003-11-26,36.43917084,8.725000381,77.27500153,174
696,2003-11-27,2.849583149,5.037499905,81.40000153,159
697,2003-11-28,11.7415657,5.40625,78.09999847,166
698,2003-11-29,27.02257347,8.1875,88.19999695,159
699,2003-11-30,11.84115505,8.0625,88.19999695,174
700,2003-12-01,10.77996063,8.868749619,90.67500305,164
701,2003-12-02,7.843799591,8.275000572,86.625,152
702,2003-12-03,2.852403164,8.0625,94.22499847,183
703,2003-12-04,28.2382431,8.1875,80.625,173
704,2003-12-05,19.34965706,7.506249905,80.57499695,150
705,2003-12-06,31.66655159,5.787499905,77.57499695,176
706,2003-12-07,27.5410862,3.668750048,60.07500076,160
707,2003-12-08,4.417537212,3.081250191,79.77500153,161
708,2003-12-09,2.946589947,5.631249905,81.57500458,156
709,2003-12-10,3.53140831,4.324999809,94.90000153,153
710,2003-12-11,16.35441017,6.931250095,92.02500153,155
711,2003-12-12,16.45454597,7.925000191,89.84999847,153
712,2003-12-13,43.90909195,10.69375038,91.375,170
713,2003-12-14,49.90909195,7.893750191,67.57499695,181
714,2003-12-15,12.81818199,3.912499905,66.40000153,169
715,2003-12-16,2.727272749,1.762500048,77.15000153,165
716,2003-12-17,4.090909004,4.381249905,74,164
717,2003-12-18,3.545454502,4.649999619,81.27500153,176
718,2003-12-19,2.272727251,5.181250095,84.84999847,180
719,2003-12-20,26.36363602,8.637499809,85.875,177
720,2003-12-21,45.45454407,5.337500095,67.34999847,135
721,2003-12-22,21.36363602,2.15625,75.55184937,165
722,2003-12-23,9.181818008,5.006249905,93.07499695,158
723,2003-12-24,26.45454597,8.399999619,83.09999847,200
724,2003-12-25,60.27272797,10.125,80.55000305,200
725,2003-12-26,56.09090805,9.84375,89.82499695,186
726,2003-12-27,46.63636398,5.681250095,79.125,166
727,2003-12-28,39.81818008,3.849999905,73.07499695,164
728,2003-12-29,10.72727299,2.418750048,92.59999847,183
729,2003-12-30,2.636363745,3.118749857,93.80000305,193
730,2003-12-31,7.909090996,2.556250095,93.15000153,194
731,2004-01-01,37.18181992,4.443749905,89.5249939,208
732,2004-01-02,16.63636398,3.75,81.72499847,172
733,2004-01-03,5,1.118749976,80.9750061,177
734,2004-01-04,4.454545498,4.693749905,89.97499847,215
735,2004-01-05,11.45454502,7.09375,93.375,208
736,2004-01-06,27.18181801,9.487500191,80.84999847,181
737,2004-01-07,28.63636398,8.087499619,78.75,192
738,2004-01-08,42.45454407,9.112500191,81.27500153,178
739,2004-01-09,33.18181992,7,72.97499847,175
740,2004-01-10,19.09090996,7.849999905,87.72499847,176
741,2004-01-11,53.54545593,8.899999619,76.09999847,192
742,2004-01-12,32.35440063,6.699999809,87.07499695,177
743,2004-01-13,50.29330826,7.787499905,63.67499924,179
744,2004-01-14,33.68850708,5.118750095,85.15000153,154
745,2004-01-15,37,5.0625,82.65000153,167
746,2004-01-16,41.09090805,6.106249809,63.09999847,163
747,2004-01-17,22.18181801,2.931250095,82.47499847,166
748,2004-01-18,25.36363602,3.3125,73.75,196
749,2004-01-19,33.18181992,6.412499905,75.625,191
750,2004-01-20,19.90909004,9.493749619,92.07499695,176
751,2004-01-21,17.45454597,8.34375,87.57499695,179
752,2004-01-22,21.09090996,7.131249905,84,165
753,2004-01-23,17.09090996,6.881249905,83.69999695,170
754,2004-01-24,24.18181801,6.443749905,74.72499847,158
755,2004-01-25,10.81818199,3.818749905,79.875,163
756,2004-01-26,15.96755791,3.043750048,79.59999847,160
757,2004-01-27,26.58428192,3.15625,72.09999847,172
758,2004-01-28,35.65323257,1.543750048,69.05802155,170
759,2004-01-29,22.75889397,0.700000048,72.46946716,167
760,2004-01-30,30.54545403,3.837500095,72.9455719,169
761,2004-01-31,58.90909195,8.518750191,87.25,164
762,2004-02-01,62.90909195,10.64375019,77.72499847,162
763,2004-02-02,51.81818008,11.86250019,83.90000153,196
764,2004-02-03,42.45454407,13.20625019,79.55000305,161
765,2004-02-04,44.27272797,14.19375038,69.82499695,155
766,2004-02-05,30.69585037,12.23124981,88.25,179
767,2004-02-06,41.188694,10.11874962,89.72499847,149
768,2004-02-07,55.10092926,7.856249809,65.40000153,165
769,2004-02-08,58.74972153,5.900000095,55.25,169
770,2004-02-09,15.15762329,1.881249905,64.42500305,146
771,2004-02-10,14.31722069,4.443749905,67.67500305,178
772,2004-02-11,20.86561966,8.34375,78.67500305,153
773,2004-02-12,12.04618931,9.03125,83.09999847,145
774,2004-02-13,5.782158375,8.393750191,71.94999695,158
775,2004-02-14,7.846354485,7.762500286,83.32499695,151
776,2004-02-15,29.30439186,6.90625,83.5,142
777,2004-02-16,19.61401749,6.025000095,72.75,160
778,2004-02-17,9.627051353,5.487500191,90.40000153,151
779,2004-02-18,40.00184631,5.768750191,80.05000305,136
780,2004-02-19,50.57792664,4.793749809,64.875,147
781,2004-02-20,27.32619858,1.9375,71.90000153,147
782,2004-02-21,21.01083946,3.181250095,77.42500305,150
783,2004-02-22,60.99952698,3.8125,67,150
784,2004-02-23,27.52593422,2.631249905,66.42243958,149
785,2004-02-24,15.04958534,1.6875,80.22499847,144
786,2004-02-25,23.85463715,1.5,57.52465057,147
787,2004-02-26,22.18021584,0.625,58.92834854,167
788,2004-02-27,18.60695457,0.337500036,73.46702576,175
789,2004-02-28,19.79632187,0.525000036,83.34562683,154
790,2004-02-29,37.02400208,2.331249952,72.92500305,145
791,2004-03-01,23.28461266,1.374999881,65.83578491,151
792,2004-03-02,17.32985115,2.40625,63.72499847,143
793,2004-03-03,28.10387611,4.568749905,67.07499695,175
794,2004-03-04,14.75212955,7.074999809,85.55000305,152
795,2004-03-05,7.42858696,7.03125,84.625,169
796,2004-03-06,17.42545891,6.400000095,78.75,146
797,2004-03-07,32.96486664,5.387499809,82.19999695,167
798,2004-03-08,48.59309006,5.206250191,66.875,157
799,2004-03-09,57.51176834,4.381249905,60.70000076,160
800,2004-03-10,44.82565689,2.637500048,72.27500153,164
801,2004-03-11,39.84130478,3.768749952,69.34999847,156
802,2004-03-12,18.74669266,3.487499952,87.59999847,164
803,2004-03-13,45.11968613,7.59375,72.92500305,149
804,2004-03-14,67.05831909,8.737500191,88.05000305,128
805,2004-03-15,55.27733994,10.73124981,79.30000305,178
806,2004-03-16,44.01301956,13.60000038,74.80000305,156
807,2004-03-17,21.33917236,10.38125038,80.69999695,151
808,2004-03-18,33.5826416,10.26875019,77.125,155
809,2004-03-19,58.86539459,9.787500381,79.40000153,141
810,2004-03-20,66.23580933,10.69999981,85.09999847,173
811,2004-03-21,75.63195801,9.243749619,56.59999847,143
812,2004-03-22,44.42241287,7.199999809,68.15000153,159
813,2004-03-23,37.47906113,5.856249809,73.09999847,146
814,2004-03-24,42.38953018,6.143750191,78.75,146
815,2004-03-25,21.06815338,4.756249905,73.90000153,165
816,2004-03-26,32.6502037,5.243749619,66.32499695,126
817,2004-03-27,10.30211258,6.637499809,85.44999695,149
818,2004-03-28,27.61271858,7.949999809,79.02500153,142
819,2004-03-29,19.58306313,9.831250191,65.72499847,147
820,2004-03-30,41.5639267,9.699999809,51.75,143
821,2004-03-31,23.383461,12.08749962,49.15000153,176
822,2004-04-01,42.09090805,12.9375,69.125,142
823,2004-04-02,51.45454407,12.39999962,70.59999847,150
824,2004-04-03,64.45454407,10.5,81.15000153,153
825,2004-04-04,70.09091187,9.793749809,60.17499924,131
826,2004-04-05,53.90909195,8.856249809,65.29999542,154
827,2004-04-06,50.09090805,6.918749809,74.32499695,143
828,2004-04-07,29.72727203,6.962500095,59.04999924,135
829,2004-04-08,34.22396851,6.381249905,66.69999695,141
830,2004-04-09,42.51970673,7.256249905,65.375,151
831,2004-04-10,29.25166512,8.125,83.44999695,151
832,2004-04-11,27.20707893,6.4375,63.82500076,158
833,2004-04-12,17.90909004,9.643750191,60.90000153,131
834,2004-04-13,21.36363602,10.83749962,66.07499695,141
835,2004-04-14,28,10.44999981,59.02500153,157
836,2004-04-15,35.06521988,10.23750019,49.375,144
837,2004-04-16,48.40329361,13.09375,43.54999924,152
838,2004-04-17,55.45454407,10.6875,58.84999847,158
839,2004-04-18,64.45454407,8.168749809,90.67500305,128
840,2004-04-19,40.63636398,8.074999809,71.875,166
841,2004-04-20,39.63636398,7.90625,59.05000305,156
842,2004-04-21,40.36363602,12.375,81.42500305,143
843,2004-04-22,38.81818008,11.19375038,61.79999924,133
844,2004-04-23,32.63636398,12.23750019,45.15000153,157
845,2004-04-24,47.54545593,14.78750038,47.20000076,133
846,2004-04-25,39.81818008,15.02499962,55.34999847,147
847,2004-04-26,32.81818008,14.10000038,47.67499924,143
848,2004-04-27,36.81818008,14.08749962,65.67500305,150
849,2004-04-28,35.81818008,12.35000038,85.30000305,136
850,2004-04-29,54.36363602,8.418749809,88.25,126
851,2004-04-30,49.18181992,10.11250019,88.75,143
852,2004-05-01,37.81818008,11.14375019,88.07499695,128
853,2004-05-02,47.18181992,13.01875019,64.84999847,121
854,2004-05-03,35.72727203,11.14375019,84.65000153,145
855,2004-05-04,50.90909195,8.756250381,87.15000153,131
856,2004-05-05,45.54545593,9.087499619,70.57499695,166
857,2004-05-06,31.45454597,10.82499981,65.09999847,145
858,2004-05-07,34.09090805,11.46249962,54.75,153
859,2004-05-08,33.90909195,10.84375,89.55000305,133
860,2004-05-09,50,12.73750019,80.67500305,153
861,2004-05-10,49.36363602,15.23750019,72.34999847,140
862,2004-05-11,33.54545593,12.53125,79.07500458,152
863,2004-05-12,51.63636398,10.61250019,72.69999695,143
864,2004-05-13,40.72727203,12.29374981,52.20000076,153
865,2004-05-14,30.18181801,14.51249981,54.82500076,132
866,2004-05-15,30,16.33124924,56.45000076,135
867,2004-05-16,36.09090805,17.1875,52.42499924,156
868,2004-05-17,46.09090805,16.60625076,50.07500076,155
869,2004-05-18,47.36363602,17.53750038,51.45000076,140
870,2004-05-19,39.63636398,17.46875,50.89999771,129
871,2004-05-20,31.63636398,17.25625038,59.04999924,151
872,2004-05-21,42.27272797,12.5,67,135
873,2004-05-22,53.54545593,10.17500019,43.82500076,132
874,2004-05-23,52.27272797,11.73750019,44.57500076,132
875,2004-05-24,42.45454407,13.69999981,42.75,145
876,2004-05-25,43.81818008,14.85624981,48.02500153,143
877,2004-05-26,37.72727203,14.35624981,60,138
878,2004-05-27,40.09090805,13.3125,66.97499847,138
879,2004-05-28,52,13.59375,47.75,153
880,2004-05-29,54.54545593,16.77499962,61.22499847,134
881,2004-05-30,46.54545593,15.40625,59.22499847,132
882,2004-05-31,51.54545593,14.60000038,52.65000153,117
883,2004-06-01,22.81818199,14.21875,89.05000305,133
884,2004-06-02,45.90909195,15.55624962,67.75,135
885,2004-06-03,42.81818008,15.19999981,59.97499847,148
886,2004-06-04,34.36363602,18.79375076,66.67500305,144
887,2004-06-05,20.54545403,17.49374962,66.5,130
888,2004-06-06,31,18.75,65.05000305,122
889,2004-06-07,52.48786545,20.375,51.45000076,173
890,2004-06-08,64.73483276,22.58124924,50.75,159
891,2004-06-09,50.54545593,18.91875076,60.07500076,135
892,2004-06-10,37.27272797,18.92499924,65.94999695,159
893,2004-06-11,49.72727203,17.08124924,48.95000076,138
894,2004-06-12,46,16.29999924,55.20000076,127
895,2004-06-13,57.36363602,17.8125,50.72499847,152
896,2004-06-14,40.09090805,21.46875,58.625,138
897,2004-06-15,40.29661179,20.76250076,50.92499924,138
898,2004-06-16,45.08022308,19.29999924,52.29999924,131
899,2004-06-17,45.85832596,17.38125038,56.125,134
900,2004-06-18,44.18181992,15.38124943,59.17499924,135
901,2004-06-19,41.27272797,12.46875,50.92499924,136
902,2004-06-20,39.90909195,11.875,58.47499847,108
903,2004-06-21,33.09090805,12.83125019,60.67500305,145
904,2004-06-22,37.72727203,14.11250019,60.02500153,121
905,2004-06-23,57.85700989,14.85000038,83.42500305,149
906,2004-06-24,55.75503922,15.11250019,47.77500153,125
907,2004-06-25,43.05172729,15.23124981,49.32500076,157
908,2004-06-26,38.30290604,14.44375038,63.09999847,132
909,2004-06-27,45,18.35625076,55.70000076,138
910,2004-06-28,37.81818008,15.21875,52.75,155
911,2004-06-29,39.7231636,16.89374924,55.09999847,129
912,2004-06-30,37.99293137,17.375,60.22499847,146
913,2004-07-01,43.30619812,15.29374981,56.59999847,122
914,2004-07-02,36.88069916,15.28750038,73.72499847,108
915,2004-07-03,43.82404709,15.57499981,58.47499847,120
916,2004-07-04,37.50487518,14.88749981,62.54127502,141
917,2004-07-05,34.44454956,15.25624943,46.75,130
918,2004-07-06,31.36839294,16.86249924,42.02500153,134
919,2004-07-07,48.03863525,16.75,62.77500153,112
920,2004-07-08,37.91013718,15.33125019,72.67500305,137
921,2004-07-09,35.61351013,14.68125057,60.375,157
922,2004-07-10,35.81818008,14.05000019,63.24478149,134
923,2004-07-11,39.18181992,14.59999943,67.5,142
924,2004-07-12,28.27272797,15.11874962,65.40000153,149
925,2004-07-13,35.72727203,15.11875057,45.02500153,140
926,2004-07-14,23.90909004,17.48125076,84.32499695,149
927,2004-07-15,16.63636398,19.45624924,75.02500153,136
928,2004-07-16,15.72727299,19.79999924,75.69999695,140
929,2004-07-17,25.81818199,19.76250076,67.125,133
930,2004-07-18,36,18.76875114,69.97499847,132
931,2004-07-19,33.38481903,16.41250038,48.70000076,137
932,2004-07-20,32.5099411,18.14375114,65.875,127
933,2004-07-21,41.61051941,19.38125038,69.875,116
934,2004-07-22,39,20.58124924,62.92500305,140
935,2004-07-23,44.36363602,19.85000038,51.40000153,146
936,2004-07-24,47.18181992,18.32500076,52.15000153,137
937,2004-07-25,50.45454407,17.76250076,57.67499924,120
938,2004-07-26,24.09090996,18.57500076,70.22499847,145
939,2004-07-27,34.36363602,18.68124962,53.625,135
940,2004-07-28,57.83629608,20.35625076,48.27500153,124
941,2004-07-29,73.90908813,22.07500076,40.92499924,140
942,2004-07-30,44.26414871,21.00625038,54.34999847,154
943,2004-07-31,62.06373596,21.17499924,45.54999924,144
944,2004-08-01,78.86281586,21.11250114,59.32500076,135
945,2004-08-02,73.68996429,21.5,60.34999847,127
946,2004-08-03,48.94131088,22.88125038,74.75,147
947,2004-08-04,41.23822403,21.83124924,54.45000076,147
948,2004-08-05,30.35096931,22.80000114,74.34999847,139
949,2004-08-06,39.59690857,21.61874962,57.07500076,146
950,2004-08-07,54.63636398,22.46875,42.15000153,121
951,2004-08-08,79.45454407,24.21875,49.875,131
952,2004-08-09,26,21.73125076,78.5,150
953,2004-08-10,26.81818199,21.71875,72.97499847,145
954,2004-08-11,43.09647369,20.13750076,64.65000153,130
955,2004-08-12,47.64566422,20.53125,78.34999847,126
956,2004-08-13,41.18332291,18.73125076,74.07499695,124
957,2004-08-14,50.23187637,19.89999962,64.47499847,127
958,2004-08-15,35.45547867,19.375,73.75,110
959,2004-08-16,39.01688385,18.57500076,73.05000305,120
960,2004-08-17,48.91149521,19.09375,64.67500305,118
961,2004-08-18,47.93926239,19.69375038,68.55000305,133
962,2004-08-19,49.62597656,18.33749962,69.875,152
963,2004-08-20,44.65180206,17.46249962,70.27500153,131
964,2004-08-21,32.4882164,15.45625019,54.21223068,126
965,2004-08-22,42.88035965,16.95624924,56.0440712,118
966,2004-08-23,41.43291855,17.51874924,85.00681305,115
967,2004-08-24,41.43994141,18.08124924,75.82499695,124
968,2004-08-25,28.68576813,17.05624962,69.32499695,118
969,2004-08-26,42.86348724,17.03750038,62.29999924,124
970,2004-08-27,25.41600609,17.27499962,88.27500153,143
971,2004-08-28,28.36363602,15.45625019,58.29999924,129
972,2004-08-29,42.36363602,15.19375038,72.15000153,126
973,2004-08-30,42.54545593,15.74375057,57.52500153,133
974,2004-08-31,22.74349403,14.76249981,64.90000153,119
975,2004-09-01,32.20419693,15.36874962,57.90000153,145
976,2004-09-02,44.36363602,18.21875,55.82500076,119
977,2004-09-03,41.72727203,19.24374962,53.40000153,154
978,2004-09-04,29.72727203,19.64999962,60.29999924,152
979,2004-09-05,53.90909195,21.10000038,50.75,144
980,2004-09-06,58.72727203,19.71875,62.5,140
981,2004-09-07,59.08026505,20.09375,67.625,126
982,2004-09-08,49.1240654,18.125,53.97499847,122
983,2004-09-09,26.73589134,19.89374924,54.875,144
984,2004-09-10,35.56586075,17.77499962,82.875,132
985,2004-09-11,68.92124939,18.46249962,61.04999924,133
986,2004-09-12,49.32202911,14.43124962,60.34999847,117
987,2004-09-13,46.51270676,16.03750038,74.42500305,121
988,2004-09-14,42.7347641,14.73124981,67.44484711,142
989,2004-09-15,28.91943741,13.58125019,57.27500153,129
990,2004-09-16,34.57302475,12.24374962,57.875,146
991,2004-09-17,53.05288696,15.68124962,76.44999695,135
992,2004-09-18,43.33401489,17.29375076,79.34999847,142
993,2004-09-19,40.44774628,12.86250019,67.59999847,125
